"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"agrosus-acs-role","PractitionerRole.identifier.id","PractitionerRole.identifier.id","","","",0,1,"","","","string {[]} {[]}
","Identificador único para referência cruzada","Identificador único para referência cruzada","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"agrosus-acs-role","PractitionerRole.identifier.extension","PractitionerRole.identifier.extension","","","",0,*,"","","","Extension {[]} {[]}
","Conteúdo adicional definido por implementações","Conteúdo adicional definido por implementações","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.identifier.use","PractitionerRole.identifier.use","","","",1,1,"","Y","Y","code {[]} {[]}
","Uso do identificador","Uso do identificador","Applications can assume that an identifier is permanent unless it explicitly says that it is temporary.","Allows the appropriate identifier for a particular context of use to be selected from among a set of identifiers.","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/identifier-use","",,,,"Identifier.use",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type","PractitionerRole.identifier.type","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","Tipo do identificador","Tipo do identificador","This element deals only with general categories of identifiers.  It SHOULD not be used for codes that correspond 1..1 with the Identifier.system. Some identifiers may fall into multiple categories due to common usage.   Where the system is known, a type is unnecessary because the type is always part of the system definition. However systems often need to handle identifiers where the system is not known. There is not a 1:1 relationship between type and system, since many different systems have the same type.","Allows users to make use of identifiers when the identifier system is not known.","","","","","","","",,"extensible","A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","http://hl7.org/fhir/ValueSet/identifier-type|4.0.1","",,,,"Identifier.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.id","PractitionerRole.identifier.type.id","","","",0,1,"","","","string {[]} {[]}
","Identificador único para referência cruzada","Identificador único para referência cruzada","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"agrosus-acs-role","PractitionerRole.identifier.type.extension","PractitionerRole.identifier.type.extension","","","",0,*,"","","","Extension {[]} {[]}
","Conteúdo adicional definido por implementações","Conteúdo adicional definido por implementações","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.identifier.type.coding","PractitionerRole.identifier.type.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Código do identificador definido pelo sistema terminologico","Código do identificador definido pelo sistema terminologico","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.coding.id","PractitionerRole.identifier.type.coding.id","","","",0,1,"","","","string {[]} {[]}
","Identificador único para referência cruzada","Identificador único para referência cruzada","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"agrosus-acs-role","PractitionerRole.identifier.type.coding.extension","PractitionerRole.identifier.type.coding.extension","","","",0,*,"","","","Extension {[]} {[]}
","Conteúdo adicional definido por implementações","Conteúdo adicional definido por implementações","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.identifier.type.coding.system","PractitionerRole.identifier.type.coding.system","","","",0,1,"","","Y","uri {[]} {[]}
","Sistema de terminologia","Sistema de terminologia","The URI may be an OID (urn:oid:...) or a UUID (urn:uuid:...).  OIDs and UUIDs SHALL be references to the HL7 OID registry. Otherwise, the URI should come from HL7's list of FHIR defined special URIs or it should reference to some definition that establishes the system clearly and unambiguously.","Need to be unambiguous about the source of the definition of the symbol.","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://terminology.hl7.org/CodeSystem/v2-0203""/>","","","","",,,,,"",,,,"Coding.system",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.coding.version","PractitionerRole.identifier.type.coding.version","","","",0,1,"","","Y","string {[]} {[]}
","Versão do sistema de terminologia, se relevante","Versão do sistema de terminologia, se relevante","Where the terminology does not clearly define what string should be used to identify code system versions, the recommendation is to use the date (expressed in FHIR date format) on which that version was officially published as the version date.","","","","","","","","",,,,,"",,,,"Coding.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.coding.code","PractitionerRole.identifier.type.coding.code","","","",0,1,"","","Y","code {[]} {[]}
","Conteúdo definido pelo sistema de terminologia","Conteúdo definido pelo sistema de terminologia","","Need to refer to a particular code in the system.","","","","","","","",,,,,"",,,,"Coding.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.coding.display","PractitionerRole.identifier.type.coding.display","","","",0,1,"","","Y","string {[]} {[]}
","Representação definida pelo sistema de terminologia","Representação definida pelo sistema de terminologia","","Need to be able to carry a human-readable meaning of the code for readers that do not know  the system.","","","","","","","",,,,,"",,,,"Coding.display",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.coding.userSelected","PractitionerRole.identifier.type.coding.userSelected","","","",0,1,"","","Y","boolean {[]} {[]}
","Se este código foi selecionado diretamente pelo usuário","Se este código foi selecionado diretamente pelo usuário","Amongst a set of alternatives, a directly chosen code is the most appropriate starting point for new translations. There is some ambiguity about what exactly 'directly chosen' implies, and trading partner agreement may be needed to clarify the use of this element and its consequences more completely.","This has been identified as a clinical safety criterium - that this exact system/code pair was chosen explicitly, rather than inferred by the system based on some rules or language processing.","","","","","","","",,,,,"",,,,"Coding.userSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.type.text","PractitionerRole.identifier.type.text","","","",0,1,"","","Y","string {[]} {[]}
","Representação em texto do conceito","Representação em texto do conceito","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.system","PractitionerRole.identifier.system","","","",0,1,"","","Y","uri {[]} {[]}
","Namespace do valor do identificador","Namespace do valor do identificador","Identifier.system is always case sensitive.","There are many sets  of identifiers.  To perform matching of two identifiers, we need to know what set we're dealing with. The system identifies a particular set of unique identifiers.","","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://www.acme.com/identifiers/patient""/>","","",,,,,"",,,,"Identifier.system",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.value","PractitionerRole.identifier.value","","","",0,1,"","","Y","string {[]} {[]}
","Valor do identificador","Valor do identificador","If the value is a full URI, then the system SHALL be urn:ietf:rfc:3986.  The value's primary purpose is computational mapping.  As a result, it may be normalized for comparison purposes (e.g. removing non-significant whitespace, dashes, etc.)  A value formatted for human display can be conveyed using the [Rendered Value extension](http://hl7.org/fhir/R4/extension-rendered-value.html). Identifier.value is to be treated as case sensitive unless knowledge of the Identifier.system allows the processer to be confident that non-case-sensitive processing is safe.","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""123456""/>","","",,,,,"",,,,"Identifier.value",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.period","PractitionerRole.identifier.period","","","",0,1,"","","Y","Period {[]} {[]}
","Período de tempo em que o identificador é/foi válido para uso","Período de tempo em que o identificador é/foi válido para uso","","","","","","","","","",,,,,"",,,,"Identifier.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.identifier.assigner","PractitionerRole.identifier.assigner","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization|4.0.1]]}
","Referência à organização que emitiu esse identificador","Referência à organização que emitiu esse identificador","The Identifier.assigner may omit the .reference element and only contain a .display element reflecting the name or other textual information about the assigning organization.","","","","","","","","",,,,,"",,,,"Identifier.assigner",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.active","PractitionerRole.active","","","",1,1,"Y","","Y","boolean {[]} {[]}
","Indica se o vínculo profissional está ativo","Informa se esta função do profissional está ativa","If this value is false, you may refer to the period to see when the role was in active use. If there is no period specified, no inference can be made about when it was active.","Need to be able to mark a practitioner role record as not to be used because it was created in error, or otherwise no longer in active use.","","This resource is generally assumed to be active if no value is provided for the active element","","","","","",,,,,"",,,,"PractitionerRole.active",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.period","PractitionerRole.period","","","",1,1,"Y","","Y","Period {[]} {[]}
","Período de validade do vínculo do ACS com a organização","Período durante o qual o profissional está autorizado a exercer essa função","","Even after the agencies is revoked, the fact that it existed must still be recorded.","","","","","","","",,,,,"",,,,"PractitionerRole.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.practitioner","PractitionerRole.practitioner","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[https://jefersonrl.github.io/AgroSUS-FHIR/StructureDefinition/agrosus-acs]]}
","ACS ou Técnico em ACS que exerce esta função","Referência ao profissional","","","","","","","","","",,,,,"",,,,"PractitionerRole.practitioner",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.organization","PractitionerRole.organization","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[https://jefersonrl.github.io/AgroSUS-FHIR/StructureDefinition/agrosus-ubs]]}
","UBS à qual o ACS está vinculado","Referência à organização","","","","","","","","","",,,,,"",,,,"PractitionerRole.organization",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.code","PractitionerRole.code","","","",1,1,"Y","","Y","CodeableConcept {[]} {[]}
","Ocupação do ACS segundo a CBO","Códigos das funções dos profissionais de saúde","A person may have more than one role.","Need to know what authority the practitioner has - what can they do?","","","","","","","",,"required","","https://jefersonrl.github.io/AgroSUS-FHIR/ValueSet/agrosus-ocupacao-acs","",,,,"PractitionerRole.code",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.specialty","PractitionerRole.specialty","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Especialidades do profissional","Especialidades do profissional","","","","","","","","","",,"preferred","","https://terminologia.saude.gov.br/fhir/ValueSet/BROcupacao","",,,,"PractitionerRole.specialty",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.location","PractitionerRole.location","","","",0,*,"Y","","Y","Reference {[]} {[CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-location]]}
","Local onde o ACS exerce suas atividades","Referência ao local de atuação do profissional","","","","","","","","","",,,,,"",,,,"PractitionerRole.location",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.healthcareService","PractitionerRole.healthcareService","","","",0,*,"Y","","","Reference {[]} {[CanonicalType[https://br-core.saude.gov.br/fhir/StructureDefinition/br-core-healthcareservice]]}
","Serviço de saúde associado à atuação do ACS","Referência à lista de serviços especializados deste profissional","","","","","","","","","",,,,,"",,,,"PractitionerRole.healthcareService",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.telecom","PractitionerRole.telecom","","","",0,*,"Y","","Y","ContactPoint {[]} {[]}
","Contato profissional relacionado ao vínculo","Contatos para a função/local/serviço","","Often practitioners have a dedicated line for each location (or service) that they work at, and need to be able to define separate contact details for each of these.","","","","","","","",,,,,"",,,,"PractitionerRole.telecom",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.availableTime","PractitionerRole.availableTime","","","",0,*,"","","","BackboneElement {[]} {[]}
","Horários disponíveis","Horários disponíveis","More detailed availability information may be provided in associated Schedule/Slot resources.","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.availableTime.id","PractitionerRole.availableTime.id","","","",0,1,"","","","string {[]} {[]}
","Identificador único para referência cruzada","Identificador único para referência cruzada","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"agrosus-acs-role","PractitionerRole.availableTime.extension","PractitionerRole.availableTime.extension","","","",0,*,"","","","Extension {[]} {[]}
","Conteúdo adicional definido por implementações","Conteúdo adicional definido por implementações","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.availableTime.modifierExtension","PractitionerRole.availableTime.modifierExtension","","","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","","","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.availableTime.daysOfWeek","PractitionerRole.availableTime.daysOfWeek","","","",0,*,"","","","code {[]} {[]}
","Dias da semana: seg| ter| qua| qui| sex| sab | dom","Dias da semana: seg| ter| qua| qui| sex| sab | dom","","","","","","","","","",,"required","The days of the week.","http://hl7.org/fhir/ValueSet/days-of-week|4.0.1","",,,,"PractitionerRole.availableTime.daysOfWeek",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.availableTime.allDay","PractitionerRole.availableTime.allDay","","","",0,1,"","","","boolean {[]} {[]}
","Sempre disponível? sim ou não, por exemplo: serviço 24 horas","Sempre disponível? por exemplo: serviço 24 horas","","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime.allDay",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.availableTime.availableStartTime","PractitionerRole.availableTime.availableStartTime","","","",0,1,"","","","time {[]} {[]}
","Horario de abertura (ignorado se allDay = true)","Horário de abertura (ignorado se allDay = true)","The timezone is expected to be for where this HealthcareService is provided at.","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime.availableStartTime",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.availableTime.availableEndTime","PractitionerRole.availableTime.availableEndTime","","","",0,1,"","","","time {[]} {[]}
","Horário de fechamento (ignorado se allDay = true)","Horário de fechamento (ignorado se allDay = true)","The timezone is expected to be for where this HealthcareService is provided at.","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime.availableEndTime",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.notAvailable","PractitionerRole.notAvailable","","","",0,*,"","","","BackboneElement {[]} {[]}
","Não disponível durante este período","Não disponível durante este período","","","","","","","","","",,,,,"",,,,"PractitionerRole.notAvailable",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.notAvailable.id","PractitionerRole.notAvailable.id","","","",0,1,"","","","string {[]} {[]}
","ID exclusivo para referência entre elementos","ID exclusivo para referência entre elementos","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"agrosus-acs-role","PractitionerRole.notAvailable.extension","PractitionerRole.notAvailable.extension","","","",0,*,"","","","Extension {[]} {[]}
","Conteúdo adicional definido por implementações","Conteúdo adicional definido por implementações","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.notAvailable.modifierExtension","PractitionerRole.notAvailable.modifierExtension","","","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","Extensões que não podem ser ignoradas mesmo que não sejam reconhecidas","","","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"agrosus-acs-role","PractitionerRole.notAvailable.description","PractitionerRole.notAvailable.description","","","",1,1,"","","","string {[]} {[]}
","Motivo porquê o horário não está disponível","Motivo porquê o horário não está disponível","","","","","","","","","",,,,,"",,,,"PractitionerRole.notAvailable.description",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.notAvailable.during","PractitionerRole.notAvailable.during","","","",0,1,"","","","Period {[]} {[]}
","Serviço indisponível a partir desta data","Serviço indisponível a partir desta data","","","","","","","","","",,,,,"",,,,"PractitionerRole.notAvailable.during",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.availabilityExceptions","PractitionerRole.availabilityExceptions","","","",0,1,"","","","string {[]} {[]}
","Descrição das exceções de disponibilidade","Descrição das exceções de disponibilidade","","","","","","","","","",,,,,"",,,,"PractitionerRole.availabilityExceptions",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs-role","PractitionerRole.endpoint","PractitionerRole.endpoint","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Endpoint|4.0.1]]}
","Endpoints técnicos que fornecem acesso a serviços eletrônicos operados pela organização","Endpoints técnicos que fornecem acesso a serviços eletrônicos operados pela organização","","Organizations have multiple systems that provide various services and ,ay also be different for practitioners too.So the endpoint satisfies the need to be able to define the technical connection details for how to connect to them, and for what purpose.","","","","","","","",,,,,"",,,,"PractitionerRole.endpoint",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"agrosus-acs","Practitioner","Practitioner","","","",0,*,"","","","null {[]} {[]}
","A person with a  formal responsibility in the provisioning of healthcare or related services","A person who is directly or indirectly involved in the provisioning of healthcare.","","","","","","","","","",,,,,"",,,,"Practitioner",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}"
"agrosus-acs","Practitioner.id","Practitioner.id","","","",0,1,"","","Y","id {[]} {[]}
","Identificador lógico deste artefato","Identificador lógico deste artefato","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"agrosus-acs","Practitioner.meta","Practitioner.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadados sobre o recurso","Metadados sobre o recurso","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
